matchID,gameDuration,gameVersion,ALL_IN_PINGS,ASSISTS,ASSIST_ME_PINGS,BARON_KILLS,BARRACKS_KILLED,BARRACKS_TAKEDOWNS,BASIC_PINGS,BOUNTY_LEVEL,CHAMPIONS_KILLED,CHAMPION_MISSION_STAT_0,CHAMPION_MISSION_STAT_1,CHAMPION_MISSION_STAT_2,CHAMPION_MISSION_STAT_3,CHAMPION_TRANSFORM,COMMAND_PINGS,CONSUMABLES_PURCHASED,DANGER_PINGS,DOUBLE_KILLS,DRAGON_KILLS,ENEMY_MISSING_PINGS,ENEMY_VISION_PINGS,EXP,FRIENDLY_DAMPEN_LOST,FRIENDLY_HQ_LOST,FRIENDLY_TURRET_LOST,GAME_ENDED_IN_EARLY_SURRENDER,GAME_ENDED_IN_SURRENDER,GET_BACK_PINGS,GOLD_EARNED,GOLD_SPENT,HOLD_PINGS,HORDE_KILLS,HQ_KILLED,HQ_TAKEDOWNS,ID,INDIVIDUAL_POSITION,ITEM0,ITEM1,ITEM2,ITEM3,ITEM4,ITEM5,ITEM6,ITEMS_PURCHASED,KEYSTONE_ID,KILLING_SPREES,LARGEST_ABILITY_DAMAGE,LARGEST_ATTACK_DAMAGE,LARGEST_CRITICAL_STRIKE,LARGEST_KILLING_SPREE,LARGEST_MULTI_KILL,LAST_TAKEDOWN_TIME,LEVEL,LONGEST_TIME_SPENT_LIVING,MAGIC_DAMAGE_DEALT_PLAYER,MAGIC_DAMAGE_DEALT_TO_CHAMPIONS,MAGIC_DAMAGE_TAKEN,MINIONS_KILLED,MUTED_ALL,Missions_BountyGold,Missions_CannonMinionsKilled,Missions_ChampionTakedownsWhileGhosted,Missions_ChampionTakedownsWithIgnite,Missions_ChampionsHitWithAbilitiesEarlyGame,Missions_ChampionsKilled,Missions_CreepScore,Missions_CreepScoreBy10Minutes,Missions_DamageToChampsWithItems,Missions_DestroyPlants,Missions_DominationRune,Missions_GoldFromStructuresDestroyed,Missions_GoldFromTurretPlatesTaken,Missions_GoldPerMinute,Missions_HealingFromLevelObjects,Missions_HexgatesUsed,Missions_ImmobilizeChampions,Missions_InspirationRune,Missions_LegendaryItems,Missions_MinionsKilled,Missions_PeriodicDamage,Missions_PlaceUsefulControlWards,Missions_PlaceUsefulWards,Missions_PorosFed,Missions_PrecisionRune,Missions_ResolveRune,Missions_SnowballsHit,Missions_SorceryRune,Missions_TakedownBaronsElderDragons,Missions_TakedownDragons,Missions_TakedownEpicMonsters,Missions_TakedownEpicMonstersSingleGame,Missions_TakedownStructures,Missions_TakedownWards,Missions_TakedownsAfterExhausting,Missions_TakedownsAfterTeleporting,Missions_TakedownsBefore15Min,Missions_TakedownsUnderTurret,Missions_TakedownsWithHelpFromMonsters,Missions_TotalGold,Missions_TrueDamageToStructures,Missions_TurretPlatesDestroyed,Missions_TwoChampsKilledWithSameAbility,Missions_VoidMitesSummoned,NAME,NEED_VISION_PINGS,NEUTRAL_MINIONS_KILLED,NEUTRAL_MINIONS_KILLED_ENEMY_JUNGLE,NEUTRAL_MINIONS_KILLED_YOUR_JUNGLE,NODE_CAPTURE,NODE_CAPTURE_ASSIST,NODE_NEUTRALIZE,NODE_NEUTRALIZE_ASSIST,NUM_DEATHS,OBJECTIVES_STOLEN,OBJECTIVES_STOLEN_ASSISTS,ON_MY_WAY_PINGS,PENTA_KILLS,PERK0,PERK0_VAR1,PERK0_VAR2,PERK0_VAR3,PERK1,PERK1_VAR1,PERK1_VAR2,PERK1_VAR3,PERK2,PERK2_VAR1,PERK2_VAR2,PERK2_VAR3,PERK3,PERK3_VAR1,PERK3_VAR2,PERK3_VAR3,PERK4,PERK4_VAR1,PERK4_VAR2,PERK4_VAR3,PERK5,PERK5_VAR1,PERK5_VAR2,PERK5_VAR3,PERK_PRIMARY_STYLE,PERK_SUB_STYLE,PHYSICAL_DAMAGE_DEALT_PLAYER,PHYSICAL_DAMAGE_DEALT_TO_CHAMPIONS,PHYSICAL_DAMAGE_TAKEN,PING,PLAYERS_I_MUTED,PLAYERS_THAT_MUTED_ME,PLAYER_AUGMENT_1,PLAYER_AUGMENT_2,PLAYER_AUGMENT_3,PLAYER_AUGMENT_4,PLAYER_AUGMENT_5,PLAYER_AUGMENT_6,PLAYER_POSITION,PLAYER_ROLE,PLAYER_SCORE_0,PLAYER_SCORE_1,PLAYER_SCORE_10,PLAYER_SCORE_11,PLAYER_SCORE_2,PLAYER_SCORE_3,PLAYER_SCORE_4,PLAYER_SCORE_5,PLAYER_SCORE_6,PLAYER_SCORE_7,PLAYER_SCORE_8,PLAYER_SCORE_9,PLAYER_SUBTEAM,PLAYER_SUBTEAM_PLACEMENT,PUSH_PINGS,PUUID,QUADRA_KILLS,RETREAT_PINGS,RIFT_HERALD_KILLS,SIGHT_WARDS_BOUGHT_IN_GAME,SKIN,SPELL1_CAST,SPELL2_CAST,SPELL3_CAST,SPELL4_CAST,STAT_PERK_0,STAT_PERK_1,STAT_PERK_2,SUMMONER_SPELL_1,SUMMONER_SPELL_2,SUMMON_SPELL1_CAST,SUMMON_SPELL2_CAST,TEAM,TEAM_EARLY_SURRENDERED,TEAM_OBJECTIVE,TEAM_POSITION,TIME_CCING_OTHERS,TIME_OF_FROM_LAST_DISCONNECT,TIME_PLAYED,TIME_SPENT_DISCONNECTED,TOTAL_DAMAGE_DEALT,TOTAL_DAMAGE_DEALT_TO_BUILDINGS,TOTAL_DAMAGE_DEALT_TO_CHAMPIONS,TOTAL_DAMAGE_DEALT_TO_OBJECTIVES,TOTAL_DAMAGE_DEALT_TO_TURRETS,TOTAL_DAMAGE_SELF_MITIGATED,TOTAL_DAMAGE_SHIELDED_ON_TEAMMATES,TOTAL_DAMAGE_TAKEN,TOTAL_HEAL,TOTAL_HEAL_ON_TEAMMATES,TOTAL_TIME_CROWD_CONTROL_DEALT,TOTAL_TIME_CROWD_CONTROL_DEALT_TO_CHAMPIONS,TOTAL_TIME_SPENT_DEAD,TOTAL_UNITS_HEALED,TRIPLE_KILLS,TRUE_DAMAGE_DEALT_PLAYER,TRUE_DAMAGE_DEALT_TO_CHAMPIONS,TRUE_DAMAGE_TAKEN,TURRETS_KILLED,TURRET_TAKEDOWNS,UNREAL_KILLS,VICTORY_POINT_TOTAL,VISION_CLEARED_PINGS,VISION_SCORE,VISION_WARDS_BOUGHT_IN_GAME,WARD_KILLED,WARD_PLACED,WARD_PLACED_DETECTOR,WAS_AFK,WAS_AFK_AFTER_FAILED_SURRENDER,WAS_EARLY_SURRENDER_ACCOMPLICE,WAS_LEAVER,WAS_SURRENDER_DUE_TO_AFK,WIN,EVENT,PLAYOFFS
5117541539,1980192,14.18.1,2,13,9,0,0,0,0,0,2,0,0,0,0,0,18,3,0,0,0,0,2,14107,3,1,9,0,0,0,12478,13660,0,0,0,0,3571383504611008,BOTTOM,1038,3033,0,3006,3085,3153,3363,21,8005,0,290,302,302,0,1,1769,15,763,1319,1201,4988,257,0,800,0,0,0,0,2,261,0,4893,9,0,75,0,378,104,0,6,0,3,231,474,1,9,0,1,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,0,0,0,0,,0,4,0,4,0,0,0,0,5,0,0,26,0,8005,2029,2029,0,9101,699,0,0,9104,17,10,0,8017,1251,0,0,8345,3,0,0,8410,140,0,0,8000,8300,157527,27986,13348,23,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043089d-32fc-5e8c-ba52-7181d706ab38,0,0,0,0,Ashe,58,92,18,8,5005,5008,5011,4,21,4,4,200,0,0,BOTTOM,50,0,1980,0,170745,0,29662,669,0,13753,0,19407,5864,0,898,298,194,1,0,11898,474,1070,0,0,0,0,0,21,1,3,9,1,0,0,0,0,0,Fail,,
5117541539,1980192,14.18.1,2,10,1,0,0,0,0,0,1,0,0,0,0,0,36,15,0,0,0,2,10,9079,3,1,9,0,0,4,7471,7075,0,0,0,0,2224812825341920,UTILITY,3869,3109,3190,2055,3047,0,3364,32,8439,0,578,81,0,0,1,1769,12,253,7056,3225,6991,49,0,0,0,0,2,0,1,51,0,566,16,0,75,0,226,431,0,44,0,3,22,928,10,47,0,0,1,0,0,0,0,1,1,0,23,0,0,4,0,1,0,0,0,0,0,its barlo,0,2,0,2,0,0,0,0,10,0,0,36,0,8439,201,836,0,8463,728,0,0,8473,658,0,0,8451,173,0,0,8306,0,0,0,8347,0,0,0,8400,8300,2850,365,14160,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f38a3c6a-57d5-5d50-9a84-9fe547f9bcb6,0,0,0,0,Rell,38,38,82,6,5007,5010,5011,4,14,4,5,200,0,0,UTILITY,34,0,1980,0,15526,0,4257,186,0,35028,520,22356,1142,185,81,51,211,5,0,5620,666,1205,0,0,0,0,0,116,13,23,48,11,0,0,0,0,0,Fail,,
5117585957,1264455,14.18.1,0,3,1,0,1,1,0,1,8,0,0,0,0,0,3,4,0,0,0,1,0,11945,0,0,0,0,0,1,10860,9675,0,0,0,1,2533109210843040,TOP,6631,2031,3158,1055,6333,3155,3340,19,8010,2,424,289,0,4,1,1259,14,402,0,0,4464,181,0,0,0,3,0,0,8,185,0,1010,0,0,2075,375,515,0,0,0,0,2,180,60,3,8,0,1,0,0,0,0,0,0,0,0,1,0,1,7,5,0,0,1764,3,0,7,PCL,0,4,0,4,0,0,0,0,3,0,0,5,0,8010,259,0,0,8009,1733,0,0,9104,11,30,0,8299,707,0,0,8410,81,0,0,8345,3,0,0,8000,8300,116740,13986,13700,23,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02efb123-3852-5211-92aa-71ccabec1d5a,0,0,0,0,Olaf,81,25,42,6,5008,5008,5001,12,6,2,5,100,0,0,TOP,15,0,1264,0,126342,8233,17069,8233,8233,18458,0,18961,7619,0,346,106,89,1,0,9602,3082,796,4,5,0,0,0,17,3,1,8,3,0,0,0,0,0,Win,Scrims,True
5117585957,1264455,14.18.1,4,8,0,0,0,0,0,0,9,0,0,0,0,0,13,2,0,1,3,8,7,10498,0,0,0,0,0,0,10977,10208,0,4,0,0,3168832176014560,JUNGLE,3047,6672,3078,1043,3051,0,3364,19,8010,2,1282,234,154,5,2,1256,13,906,4962,1522,5048,12,0,0,0,0,0,0,9,151,0,2456,20,0,537,0,520,168,0,13,0,2,6,306,1,3,0,1,0,0,0,0,0,5,5,0,5,0,11,8,5,0,0,432,0,1,3,METROOOOOO,0,139,37,49,0,0,0,0,2,0,0,12,0,8010,515,0,0,9111,1131,340,0,9104,7,20,0,8014,525,0,0,8143,572,0,0,8135,450,5,0,8000,8100,138278,10873,20303,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c0fb2ef-f7a8-5cff-99be-195908a0f6aa,0,2,1,0,Viego,163,114,58,14,5005,5008,5011,11,4,13,2,100,0,0,JUNGLE,17,0,1264,0,196126,773,13599,51219,773,16266,121,25780,16311,0,234,58,32,1,0,52885,1203,429,1,1,0,0,0,27,3,5,3,1,0,0,0,0,0,Win,Scrims,True
5117585957,1264455,14.18.1,0,12,0,0,0,0,0,5,6,0,0,0,0,0,0,3,0,1,0,4,0,12678,0,0,0,0,0,0,11143,10125,0,0,1,1,2423655763986656,MIDDLE,3041,6655,4628,3020,0,1058,3363,19,8229,1,577,224,0,5,2,1259,14,798,109018,18151,4049,196,0,0,0,0,0,0,6,196,0,1220,4,0,1433,125,528,0,0,11,0,3,192,578,1,7,0,0,0,0,1,0,0,0,0,0,4,0,3,5,4,1,0,2756,1,1,5,Meslo,0,0,0,0,0,0,0,0,1,0,0,3,0,8229,612,0,0,8226,250,649,0,8210,25,0,0,8237,551,0,0,8316,6,10,0,8345,3,0,0,8200,8300,11053,1164,3951,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544d8504-46ef-53d2-ae8a-fc0a7d878884,0,0,0,0,Ziggs,145,59,24,6,5008,5008,5011,12,4,3,1,100,0,0,MIDDLE,9,0,1264,0,128802,8956,19428,8956,8956,3475,0,8061,71,0,132,29,35,1,0,8730,112,60,4,5,0,0,0,20,1,4,7,1,0,0,0,0,0,Win,Scrims,True
5117585957,1264455,14.18.1,1,11,3,0,0,0,0,2,11,0,0,0,0,0,9,3,0,2,0,1,0,9604,0,0,0,0,0,0,10850,9133,0,0,0,1,3571383504611008,BOTTOM,0,3133,1055,3158,3078,3042,3363,21,8005,3,531,267,0,4,2,1259,12,409,8624,6224,5080,141,0,0,0,0,0,0,11,145,0,1333,4,0,708,125,514,0,0,0,0,2,131,106,2,9,0,1,0,0,0,0,0,0,0,0,0,0,18,8,4,2,0,276,1,0,5,,0,4,4,0,0,0,0,0,4,0,0,29,0,8005,1514,1514,0,8009,4721,0,0,9103,17,0,0,8017,946,0,0,8345,3,0,0,8316,7,10,0,8000,8300,75890,16776,10301,24,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043089d-32fc-5e8c-ba52-7181d706ab38,0,0,0,0,Ezreal,198,46,33,8,5005,5008,5011,4,1,2,3,100,0,0,BOTTOM,0,0,1264,0,84938,1552,23106,1552,1552,7561,0,15846,3341,0,6,4,101,1,0,422,106,464,0,3,0,0,0,11,2,0,9,2,0,0,0,0,0,Win,Scrims,True
5117585957,1264455,14.18.1,1,18,4,0,0,0,0,2,4,0,0,0,0,0,9,8,0,1,0,3,5,7673,0,0,0,0,0,0,7349,5900,0,0,0,1,2224812825341920,UTILITY,3876,3067,3190,2055,1031,3158,3364,22,8465,2,474,85,0,2,2,1259,11,890,6449,2816,2908,20,0,0,0,0,3,0,4,21,0,328,4,0,620,0,348,165,0,21,0,2,16,328,4,19,0,0,0,0,0,0,0,1,1,0,4,0,2,8,4,2,0,800,0,0,4,its barlo,0,1,0,0,0,0,0,0,2,0,0,41,0,8465,1877,0,0,8401,46,0,0,8473,401,0,0,8451,140,0,0,8143,465,0,0,8106,5,0,0,8400,8100,3420,558,8211,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f38a3c6a-57d5-5d50-9a84-9fe547f9bcb6,0,0,0,0,Rakan,29,35,30,6,5007,5010,5011,4,14,1,4,100,0,0,UTILITY,18,0,1264,0,13808,1095,4168,1243,1095,12493,2319,11418,2384,910,59,28,53,5,0,3938,793,299,0,4,0,0,0,48,6,4,19,4,0,0,0,0,0,Win,Scrims,True
5117585957,1264455,14.18.1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,5,2,7908,1,1,9,0,0,0,6454,6100,0,0,0,0,247847933,TOP,1054,2055,3077,3047,2022,6692,3340,16,8010,0,705,189,0,0,1,1249,11,372,4455,1788,3151,103,0,550,0,0,0,0,2,103,0,140,0,0,0,0,306,0,0,21,0,1,102,0,1,7,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,PopTopMop1,0,0,0,0,0,0,0,0,10,0,0,1,0,8010,35,0,0,9111,231,100,0,9105,20,40,0,8299,423,0,0,8453,361,62,0,8444,811,0,0,8000,8400,42201,6148,16501,23,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c31e4f51-1204-54f7-b707-abe64fd7b9c0,0,0,0,0,Aatrox,95,25,55,6,5008,5008,5001,4,12,4,3,200,0,0,TOP,10,0,1264,0,49152,0,7936,65,0,14274,0,22773,3925,0,148,20,183,1,0,2495,0,3120,0,0,0,0,0,12,2,1,7,1,0,0,0,0,0,Fail,Scrims,True
5117585957,1264455,14.18.1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,21,4,0,0,0,1,2,7290,1,1,9,0,0,0,7470,6675,0,1,0,0,235895698,JUNGLE,6692,2055,2021,3047,1101,3133,3364,17,8010,0,900,177,0,0,1,1249,10,351,6394,770,6723,16,0,800,0,0,0,0,4,99,0,725,4,0,0,0,354,0,0,4,0,1,10,220,2,4,0,1,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,Faleepe,0,83,10,66,0,0,0,0,8,0,0,1,0,8010,56,0,0,9111,281,100,0,9105,13,0,0,8017,418,0,0,8304,11,1,5,8347,0,0,0,8000,8300,67921,8651,15164,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90bd91e7-e676-59c4-ac84-18906fa314c4,0,0,0,0,JarvanIV,78,47,67,11,5005,5008,5011,11,4,13,4,200,0,0,JUNGLE,13,0,1264,0,112596,0,9842,3958,0,23954,0,22839,7744,0,359,69,188,1,0,38280,420,951,0,0,0,0,0,22,3,6,4,2,0,0,0,0,0,Fail,Scrims,True
5117585957,1264455,14.18.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,2,9429,1,1,9,0,0,0,6208,6225,0,0,0,0,232759671,MIDDLE,3108,6655,3020,3070,1056,0,3340,21,8229,0,635,69,0,0,0,1143,12,504,57893,10011,9219,149,0,0,0,0,0,0,0,149,0,438,2,0,0,0,294,0,0,5,0,1,143,675,2,8,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,RussianKoalabear,0,0,0,0,0,0,0,0,5,0,0,0,0,8229,603,0,0,8226,250,610,0,8210,4,0,0,8237,349,0,0,8345,3,0,0,8347,0,0,0,8200,8300,13676,1068,6184,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91fd1b00-5621-56ce-9196-f95e1849af5e,0,0,0,0,Orianna,88,84,37,6,5005,5008,5001,12,4,3,3,200,0,0,MIDDLE,14,1263,1264,0,73084,0,11431,881,0,7296,362,15820,588,0,299,74,155,1,0,1514,350,415,0,0,0,0,0,19,3,5,8,2,0,0,0,0,0,Fail,Scrims,True
5117585957,1264455,14.18.1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,6,7277,1,1,9,0,0,0,6643,6250,0,0,0,0,214462802,BOTTOM,1055,3086,3508,1042,3006,1042,3363,18,8005,0,210,301,301,0,1,1112,10,603,0,0,6827,108,0,200,0,0,0,0,2,109,0,0,2,0,125,125,315,0,0,10,0,1,95,108,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,102,2,0,0,ImInUrCheese,0,1,0,0,0,0,0,0,9,0,0,2,0,8005,552,552,0,8009,677,0,0,9103,0,0,0,8014,157,0,0,8304,10,3,0,8345,3,0,0,8000,8300,44097,9505,10354,23,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d1b1a14-251a-5378-b38b-38cc49fa2c23,0,0,0,0,Xayah,45,19,24,4,5005,5008,5011,21,4,3,3,200,0,0,BOTTOM,12,0,1264,0,45787,929,9613,929,929,7944,0,17678,1065,0,12,12,200,1,0,1690,108,497,0,0,0,0,0,9,1,1,5,0,0,0,0,0,0,Fail,Scrims,True
5117585957,1264455,14.18.1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0,0,0,1,8,6398,1,1,9,0,0,1,6485,6025,0,0,0,0,210971143,UTILITY,3871,6655,3020,3145,2022,0,3364,17,8229,1,609,76,0,2,1,1249,10,606,22461,8023,4070,34,0,550,0,0,2,0,4,34,0,1628,3,0,125,125,307,0,0,10,0,2,32,812,3,13,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,102,0,1,0,Tiaras,0,0,0,0,0,0,0,0,6,0,0,1,0,8229,712,0,0,8226,250,317,0,8210,0,0,0,8237,375,0,0,8126,497,0,0,8106,5,0,0,8200,8100,4220,792,6002,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5a830061-b90f-5f36-94a7-88f19d6f536b,0,0,0,0,Lux,21,27,85,7,5008,5008,5001,14,4,4,3,200,0,0,UTILITY,21,1264,1264,0,28901,762,9705,762,762,4975,1324,10387,70,0,137,55,131,1,0,2219,888,313,0,0,0,0,0,30,3,2,13,3,0,0,0,0,0,Fail,Scrims,True
